# FULL DATA LONG FORMAT FILE
# Generated from return table
# NOTE: total recruit calculations use ages 3-6. For last brood years of Bristol Bay stocks total recruits and age comp are incorrect. Need to fix/exclude.
System,River,ReturnYear,Total_Returns,Label,ReturnsByAgeClass,Age,FW_Winters,Mar_Winters,Euro,GR,BroodYear,RecruitsByAgeClass,MarineEntryYear,Total_Recruits,PercOfBrdYr,Total_Spawners_BroodYear,TotRecPerTotSpn,Total_EFS_BroodYear,PercEFS
Fraser River,Raft,2016,22126,AgeClass_0.4,0,5,0,4,0.4,5_1,2011,0,2012,23774,0,9243,2.572108622741534,4430,47.9
Fraser River,Raft,2016,22126,AgeClass_1.3,5136,5,1,3,1.3,5_2,2011,5136,2013,23774,21.6,9243,2.572108622741534,4430,47.9
Fraser River,Raft,2016,22126,AgeClass_2.2,0,5,2,2,2.2,5_3,2011,0,2014,23774,0,9243,2.572108622741534,4430,47.9
Fraser River,Raft,2016,22126,AgeClass_3.1,0,5,3,1,3.1,5_4,2011,0,2015,23774,0,9243,2.572108622741534,4430,47.9
Fraser River,Raft,2016,22126,AgeClass_0.3,0,4,0,3,0.3,4_1,2012,0,2013,21388,0,10000,2.1388,1710,17.1
Fraser River,Raft,2016,22126,AgeClass_1.2,16984,4,1,2,1.2,4_2,2012,16984,2014,21388,79.41,10000,2.1388,1710,17.1
Fraser River,Raft,2016,22126,AgeClass_2.1,0,4,2,1,2.1,4_3,2012,0,2015,21388,0,10000,2.1388,1710,17.1
Fraser River,Raft,2016,22126,AgeClass_0.2,0,3,0,2,0.2,3_1,2013,0,2014,5417,0,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2016,22126,AgeClass_1.1,6,3,1,1,1.1,3_2,2013,6,2015,5417,0.11,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2016,22126,AgeClass_0.1,0,2,0,1,0.1,2_1,2014,0,2015,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2017,7295,AgeClass_3.4,0,8,3,4,3.4,8_4,2009,0,2013,37419,0,11464,3.264043963712491,6039,52.7
Fraser River,Raft,2017,7295,AgeClass_1.5,0,7,1,5,1.5,7_2,2010,0,2012,44642,0,5119,8.720843914827114,2389,46.7
Fraser River,Raft,2017,7295,AgeClass_2.4,0,7,2,4,2.4,7_3,2010,0,2013,44642,0,5119,8.720843914827114,2389,46.7
Fraser River,Raft,2017,7295,AgeClass_3.3,0,7,3,3,3.3,7_4,2010,0,2014,44642,0,5119,8.720843914827114,2389,46.7
Fraser River,Raft,2017,7295,AgeClass_0.5,0,6,0,5,0.5,6_1,2011,0,2012,23774,0,9243,2.572108622741534,4430,47.9
Fraser River,Raft,2017,7295,AgeClass_1.4,0,6,1,4,1.4,6_2,2011,0,2013,23774,0,9243,2.572108622741534,4430,47.9
Fraser River,Raft,2017,7295,AgeClass_2.3,0,6,2,3,2.3,6_3,2011,0,2014,23774,0,9243,2.572108622741534,4430,47.9
Fraser River,Raft,2017,7295,AgeClass_3.2,0,6,3,2,3.2,6_4,2011,0,2015,23774,0,9243,2.572108622741534,4430,47.9
Fraser River,Raft,2017,7295,AgeClass_0.4,0,5,0,4,0.4,5_1,2012,0,2013,21388,0,10000,2.1388,1710,17.1
Fraser River,Raft,2017,7295,AgeClass_1.3,4404,5,1,3,1.3,5_2,2012,4404,2014,21388,20.59,10000,2.1388,1710,17.1
Fraser River,Raft,2017,7295,AgeClass_2.2,0,5,2,2,2.2,5_3,2012,0,2015,21388,0,10000,2.1388,1710,17.1
Fraser River,Raft,2017,7295,AgeClass_3.1,0,5,3,1,3.1,5_4,2012,0,2016,21388,0,10000,2.1388,1710,17.1
Fraser River,Raft,2017,7295,AgeClass_0.3,0,4,0,3,0.3,4_1,2013,0,2014,5417,0,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2017,7295,AgeClass_1.2,2888,4,1,2,1.2,4_2,2013,2888,2015,5417,53.31,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2017,7295,AgeClass_2.1,0,4,2,1,2.1,4_3,2013,0,2016,5417,0,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2017,7295,AgeClass_0.2,0,3,0,2,0.2,3_1,2014,0,2015,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2017,7295,AgeClass_1.1,3,3,1,1,1.1,3_2,2014,3,2016,11860,0.03,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2017,7295,AgeClass_0.1,0,2,0,1,0.1,2_1,2015,0,2016,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2018,13715,AgeClass_3.4,0,8,3,4,3.4,8_4,2010,0,2014,44642,0,5119,8.720843914827114,2389,46.7
Fraser River,Raft,2018,13715,AgeClass_1.5,0,7,1,5,1.5,7_2,2011,0,2013,23774,0,9243,2.572108622741534,4430,47.9
Fraser River,Raft,2018,13715,AgeClass_2.4,0,7,2,4,2.4,7_3,2011,0,2014,23774,0,9243,2.572108622741534,4430,47.9
Fraser River,Raft,2018,13715,AgeClass_3.3,0,7,3,3,3.3,7_4,2011,0,2015,23774,0,9243,2.572108622741534,4430,47.9
Fraser River,Raft,2018,13715,AgeClass_0.5,0,6,0,5,0.5,6_1,2012,0,2013,21388,0,10000,2.1388,1710,17.1
Fraser River,Raft,2018,13715,AgeClass_1.4,0,6,1,4,1.4,6_2,2012,0,2014,21388,0,10000,2.1388,1710,17.1
Fraser River,Raft,2018,13715,AgeClass_2.3,0,6,2,3,2.3,6_3,2012,0,2015,21388,0,10000,2.1388,1710,17.1
Fraser River,Raft,2018,13715,AgeClass_3.2,0,6,3,2,3.2,6_4,2012,0,2016,21388,0,10000,2.1388,1710,17.1
Fraser River,Raft,2018,13715,AgeClass_0.4,0,5,0,4,0.4,5_1,2013,0,2014,5417,0,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2018,13715,AgeClass_1.3,2523,5,1,3,1.3,5_2,2013,2523,2015,5417,46.58,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2018,13715,AgeClass_2.2,0,5,2,2,2.2,5_3,2013,0,2016,5417,0,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2018,13715,AgeClass_3.1,0,5,3,1,3.1,5_4,2013,0,2017,5417,0,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2018,13715,AgeClass_0.3,0,4,0,3,0.3,4_1,2014,0,2015,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2018,13715,AgeClass_1.2,11192,4,1,2,1.2,4_2,2014,11192,2016,11860,94.37,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2018,13715,AgeClass_2.1,0,4,2,1,2.1,4_3,2014,0,2017,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2018,13715,AgeClass_0.2,0,3,0,2,0.2,3_1,2015,0,2016,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2018,13715,AgeClass_1.1,0,3,1,1,1.1,3_2,2015,0,2017,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2018,13715,AgeClass_0.1,0,2,0,1,0.1,2_1,2016,0,2017,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2019,1190,AgeClass_3.4,0,8,3,4,3.4,8_4,2011,0,2015,23774,0,9243,2.572108622741534,4430,47.9
Fraser River,Raft,2019,1190,AgeClass_1.5,0,7,1,5,1.5,7_2,2012,0,2014,21388,0,10000,2.1388,1710,17.1
Fraser River,Raft,2019,1190,AgeClass_2.4,0,7,2,4,2.4,7_3,2012,0,2015,21388,0,10000,2.1388,1710,17.1
Fraser River,Raft,2019,1190,AgeClass_3.3,0,7,3,3,3.3,7_4,2012,0,2016,21388,0,10000,2.1388,1710,17.1
Fraser River,Raft,2019,1190,AgeClass_0.5,0,6,0,5,0.5,6_1,2013,0,2014,5417,0,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2019,1190,AgeClass_1.4,0,6,1,4,1.4,6_2,2013,0,2015,5417,0,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2019,1190,AgeClass_2.3,0,6,2,3,2.3,6_3,2013,0,2016,5417,0,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2019,1190,AgeClass_3.2,0,6,3,2,3.2,6_4,2013,0,2017,5417,0,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2019,1190,AgeClass_0.4,0,5,0,4,0.4,5_1,2014,0,2015,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2019,1190,AgeClass_1.3,665,5,1,3,1.3,5_2,2014,665,2016,11860,5.61,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2019,1190,AgeClass_2.2,0,5,2,2,2.2,5_3,2014,0,2017,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2019,1190,AgeClass_3.1,0,5,3,1,3.1,5_4,2014,0,2018,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2019,1190,AgeClass_0.3,0,4,0,3,0.3,4_1,2015,0,2016,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2019,1190,AgeClass_1.2,525,4,1,2,1.2,4_2,2015,525,2017,1396,37.61,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2019,1190,AgeClass_2.1,0,4,2,1,2.1,4_3,2015,0,2018,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2019,1190,AgeClass_0.2,0,3,0,2,0.2,3_1,2016,0,2017,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2019,1190,AgeClass_1.1,0,3,1,1,1.1,3_2,2016,0,2018,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2019,1190,AgeClass_0.1,0,2,0,1,0.1,2_1,2017,0,2018,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2020,6341,AgeClass_3.4,0,8,3,4,3.4,8_4,2012,0,2016,21388,0,10000,2.1388,1710,17.1
Fraser River,Raft,2020,6341,AgeClass_1.5,0,7,1,5,1.5,7_2,2013,0,2015,5417,0,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2020,6341,AgeClass_2.4,0,7,2,4,2.4,7_3,2013,0,2016,5417,0,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2020,6341,AgeClass_3.3,0,7,3,3,3.3,7_4,2013,0,2017,5417,0,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2020,6341,AgeClass_0.5,0,6,0,5,0.5,6_1,2014,0,2015,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2020,6341,AgeClass_1.4,0,6,1,4,1.4,6_2,2014,0,2016,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2020,6341,AgeClass_2.3,0,6,2,3,2.3,6_3,2014,0,2017,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2020,6341,AgeClass_3.2,0,6,3,2,3.2,6_4,2014,0,2018,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2020,6341,AgeClass_0.4,0,5,0,4,0.4,5_1,2015,0,2016,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2020,6341,AgeClass_1.3,871,5,1,3,1.3,5_2,2015,871,2017,1396,62.39,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2020,6341,AgeClass_2.2,0,5,2,2,2.2,5_3,2015,0,2018,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2020,6341,AgeClass_3.1,0,5,3,1,3.1,5_4,2015,0,2019,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2020,6341,AgeClass_0.3,0,4,0,3,0.3,4_1,2016,0,2017,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2020,6341,AgeClass_1.2,5470,4,1,2,1.2,4_2,2016,5470,2018,7701,71.03,8150,0.9449079754601227,3753,46
Fraser River,Raft,2020,6341,AgeClass_2.1,0,4,2,1,2.1,4_3,2016,0,2019,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2020,6341,AgeClass_0.2,0,3,0,2,0.2,3_1,2017,0,2018,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2020,6341,AgeClass_1.1,0,3,1,1,1.1,3_2,2017,0,2019,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2020,6341,AgeClass_0.1,0,2,0,1,0.1,2_1,2018,0,2019,8690,0,3544,2.4520316027088036,1756,49.5
Fraser River,Raft,2021,5502,AgeClass_3.4,0,8,3,4,3.4,8_4,2013,0,2017,5417,0,16394,0.3304257655239722,9045,55.2
Fraser River,Raft,2021,5502,AgeClass_1.5,0,7,1,5,1.5,7_2,2014,0,2016,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2021,5502,AgeClass_2.4,0,7,2,4,2.4,7_3,2014,0,2017,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2021,5502,AgeClass_3.3,0,7,3,3,3.3,7_4,2014,0,2018,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2021,5502,AgeClass_0.5,0,6,0,5,0.5,6_1,2015,0,2016,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2021,5502,AgeClass_1.4,0,6,1,4,1.4,6_2,2015,0,2017,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2021,5502,AgeClass_2.3,0,6,2,3,2.3,6_3,2015,0,2018,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2021,5502,AgeClass_3.2,0,6,3,2,3.2,6_4,2015,0,2019,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2021,5502,AgeClass_0.4,0,5,0,4,0.4,5_1,2016,0,2017,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2021,5502,AgeClass_1.3,2089,5,1,3,1.3,5_2,2016,2089,2018,7701,27.13,8150,0.9449079754601227,3753,46
Fraser River,Raft,2021,5502,AgeClass_2.2,142,5,2,2,2.2,5_3,2016,142,2019,7701,1.84,8150,0.9449079754601227,3753,46
Fraser River,Raft,2021,5502,AgeClass_3.1,0,5,3,1,3.1,5_4,2016,0,2020,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2021,5502,AgeClass_0.3,0,4,0,3,0.3,4_1,2017,0,2018,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2021,5502,AgeClass_1.2,3271,4,1,2,1.2,4_2,2017,3271,2019,4150,78.82,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2021,5502,AgeClass_2.1,0,4,2,1,2.1,4_3,2017,0,2020,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2021,5502,AgeClass_0.2,0,3,0,2,0.2,3_1,2018,0,2019,8690,0,3544,2.4520316027088036,1756,49.5
Fraser River,Raft,2021,5502,AgeClass_1.1,0,3,1,1,1.1,3_2,2018,0,2020,8690,0,3544,2.4520316027088036,1756,49.5
Fraser River,Raft,2021,5502,AgeClass_0.1,0,2,0,1,0.1,2_1,2019,0,2020,10836,0,619,17.505654281098547,362,58.5
Fraser River,Raft,2022,7133,AgeClass_3.4,0,8,3,4,3.4,8_4,2014,0,2018,11860,0,17102,0.6934861419716992,9471,55.4
Fraser River,Raft,2022,7133,AgeClass_1.5,0,7,1,5,1.5,7_2,2015,0,2017,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2022,7133,AgeClass_2.4,0,7,2,4,2.4,7_3,2015,0,2018,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2022,7133,AgeClass_3.3,0,7,3,3,3.3,7_4,2015,0,2019,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2022,7133,AgeClass_0.5,0,6,0,5,0.5,6_1,2016,0,2017,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2022,7133,AgeClass_1.4,0,6,1,4,1.4,6_2,2016,0,2018,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2022,7133,AgeClass_2.3,0,6,2,3,2.3,6_3,2016,0,2019,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2022,7133,AgeClass_3.2,0,6,3,2,3.2,6_4,2016,0,2020,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2022,7133,AgeClass_0.4,0,5,0,4,0.4,5_1,2017,0,2018,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2022,7133,AgeClass_1.3,879,5,1,3,1.3,5_2,2017,879,2019,4150,21.18,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2022,7133,AgeClass_2.2,0,5,2,2,2.2,5_3,2017,0,2020,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2022,7133,AgeClass_3.1,0,5,3,1,3.1,5_4,2017,0,2021,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2022,7133,AgeClass_0.3,0,4,0,3,0.3,4_1,2018,0,2019,8690,0,3544,2.4520316027088036,1756,49.5
Fraser River,Raft,2022,7133,AgeClass_1.2,6219,4,1,2,1.2,4_2,2018,6219,2020,8690,71.57,3544,2.4520316027088036,1756,49.5
Fraser River,Raft,2022,7133,AgeClass_2.1,0,4,2,1,2.1,4_3,2018,0,2021,8690,0,3544,2.4520316027088036,1756,49.5
Fraser River,Raft,2022,7133,AgeClass_0.2,31,3,0,2,0.2,3_1,2019,31,2020,10836,0.29,619,17.505654281098547,362,58.5
Fraser River,Raft,2022,7133,AgeClass_1.1,4,3,1,1,1.1,3_2,2019,4,2021,10836,0.04,619,17.505654281098547,362,58.5
Fraser River,Raft,2022,7133,AgeClass_0.1,0,2,0,1,0.1,2_1,2020,0,2021,12479,0,5099,2.4473426161992546,2722,53.4
Fraser River,Raft,2023,12632,AgeClass_3.4,0,8,3,4,3.4,8_4,2015,0,2019,1396,0,16054,0.08695652173913043,8794,54.8
Fraser River,Raft,2023,12632,AgeClass_1.5,0,7,1,5,1.5,7_2,2016,0,2018,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2023,12632,AgeClass_2.4,0,7,2,4,2.4,7_3,2016,0,2019,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2023,12632,AgeClass_3.3,0,7,3,3,3.3,7_4,2016,0,2020,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2023,12632,AgeClass_0.5,0,6,0,5,0.5,6_1,2017,0,2018,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2023,12632,AgeClass_1.4,0,6,1,4,1.4,6_2,2017,0,2019,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2023,12632,AgeClass_2.3,0,6,2,3,2.3,6_3,2017,0,2020,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2023,12632,AgeClass_3.2,0,6,3,2,3.2,6_4,2017,0,2021,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2023,12632,AgeClass_0.4,0,5,0,4,0.4,5_1,2018,0,2019,8690,0,3544,2.4520316027088036,1756,49.5
Fraser River,Raft,2023,12632,AgeClass_1.3,2471,5,1,3,1.3,5_2,2018,2471,2020,8690,28.43,3544,2.4520316027088036,1756,49.5
Fraser River,Raft,2023,12632,AgeClass_2.2,0,5,2,2,2.2,5_3,2018,0,2021,8690,0,3544,2.4520316027088036,1756,49.5
Fraser River,Raft,2023,12632,AgeClass_3.1,0,5,3,1,3.1,5_4,2018,0,2022,8690,0,3544,2.4520316027088036,1756,49.5
Fraser River,Raft,2023,12632,AgeClass_0.3,0,4,0,3,0.3,4_1,2019,0,2020,10836,0,619,17.505654281098547,362,58.5
Fraser River,Raft,2023,12632,AgeClass_1.2,10161,4,1,2,1.2,4_2,2019,10161,2021,10836,93.77,619,17.505654281098547,362,58.5
Fraser River,Raft,2023,12632,AgeClass_2.1,0,4,2,1,2.1,4_3,2019,0,2022,10836,0,619,17.505654281098547,362,58.5
Fraser River,Raft,2023,12632,AgeClass_0.2,0,3,0,2,0.2,3_1,2020,0,2021,12479,0,5099,2.4473426161992546,2722,53.4
Fraser River,Raft,2023,12632,AgeClass_1.1,0,3,1,1,1.1,3_2,2020,0,2022,12479,0,5099,2.4473426161992546,2722,53.4
Fraser River,Raft,2023,12632,AgeClass_0.1,0,2,0,1,0.1,2_1,2021,0,2022,0,NA,3325,0,1555,46.8
Fraser River,Raft,2024,13119,AgeClass_3.4,0,8,3,4,3.4,8_4,2016,0,2020,7701,0,8150,0.9449079754601227,3753,46
Fraser River,Raft,2024,13119,AgeClass_1.5,0,7,1,5,1.5,7_2,2017,0,2019,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2024,13119,AgeClass_2.4,0,7,2,4,2.4,7_3,2017,0,2020,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2024,13119,AgeClass_3.3,0,7,3,3,3.3,7_4,2017,0,2021,4150,0,4518,0.918548030101815,2269,50.2
Fraser River,Raft,2024,13119,AgeClass_0.5,0,6,0,5,0.5,6_1,2018,0,2019,8690,0,3544,2.4520316027088036,1756,49.5
Fraser River,Raft,2024,13119,AgeClass_1.4,0,6,1,4,1.4,6_2,2018,0,2020,8690,0,3544,2.4520316027088036,1756,49.5
Fraser River,Raft,2024,13119,AgeClass_2.3,0,6,2,3,2.3,6_3,2018,0,2021,8690,0,3544,2.4520316027088036,1756,49.5
Fraser River,Raft,2024,13119,AgeClass_3.2,0,6,3,2,3.2,6_4,2018,0,2022,8690,0,3544,2.4520316027088036,1756,49.5
Fraser River,Raft,2024,13119,AgeClass_0.4,0,5,0,4,0.4,5_1,2019,0,2020,10836,0,619,17.505654281098547,362,58.5
Fraser River,Raft,2024,13119,AgeClass_1.3,213,5,1,3,1.3,5_2,2019,213,2021,10836,1.97,619,17.505654281098547,362,58.5
Fraser River,Raft,2024,13119,AgeClass_2.2,427,5,2,2,2.2,5_3,2019,427,2022,10836,3.94,619,17.505654281098547,362,58.5
Fraser River,Raft,2024,13119,AgeClass_3.1,0,5,3,1,3.1,5_4,2019,0,2023,10836,0,619,17.505654281098547,362,58.5
Fraser River,Raft,2024,13119,AgeClass_0.3,0,4,0,3,0.3,4_1,2020,0,2021,12479,0,5099,2.4473426161992546,2722,53.4
Fraser River,Raft,2024,13119,AgeClass_1.2,12479,4,1,2,1.2,4_2,2020,12479,2022,12479,100,5099,2.4473426161992546,2722,53.4
Fraser River,Raft,2024,13119,AgeClass_2.1,0,4,2,1,2.1,4_3,2020,0,2023,12479,0,5099,2.4473426161992546,2722,53.4
Fraser River,Raft,2024,13119,AgeClass_0.2,0,3,0,2,0.2,3_1,2021,0,2022,0,NA,3325,0,1555,46.8
Fraser River,Raft,2024,13119,AgeClass_1.1,0,3,1,1,1.1,3_2,2021,0,2023,0,NA,3325,0,1555,46.8
Fraser River,Raft,2024,13119,AgeClass_0.1,0,2,0,1,0.1,2_1,2022,0,2023,NA,NA,3868,NA,1781,46
Fraser River,Stellako,1951,0,AgeClass_3.4,0,8,3,4,3.4,8_4,1943,0,1947,NA,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_1.5,0,7,1,5,1.5,7_2,1944,0,1946,NA,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_2.4,0,7,2,4,2.4,7_3,1944,0,1947,NA,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_3.3,0,7,3,3,3.3,7_4,1944,0,1948,NA,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_0.5,0,6,0,5,0.5,6_1,1945,0,1946,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_1.4,0,6,1,4,1.4,6_2,1945,0,1947,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_2.3,0,6,2,3,2.3,6_3,1945,0,1948,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_3.2,0,6,3,2,3.2,6_4,1945,0,1949,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_0.4,0,5,0,4,0.4,5_1,1946,0,1947,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_1.3,0,5,1,3,1.3,5_2,1946,0,1948,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_2.2,0,5,2,2,2.2,5_3,1946,0,1949,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_3.1,0,5,3,1,3.1,5_4,1946,0,1950,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_0.3,0,4,0,3,0.3,4_1,1947,0,1948,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_1.2,0,4,1,2,1.2,4_2,1947,0,1949,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_2.1,0,4,2,1,2.1,4_3,1947,0,1950,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1951,0,AgeClass_0.2,0,3,0,2,0.2,3_1,1948,0,1949,207177,0,16213,12.77844939246284,9242,57
Fraser River,Stellako,1951,0,AgeClass_1.1,0,3,1,1,1.1,3_2,1948,0,1950,207177,0,16213,12.77844939246284,9242,57
Fraser River,Stellako,1951,0,AgeClass_0.1,0,2,0,1,0.1,2_1,1949,0,1950,179876,0,104835,1.7158010206515,40231,38.4
Fraser River,Stellako,1952,185308,AgeClass_3.4,0,8,3,4,3.4,8_4,1944,0,1948,NA,NA,NA,NA,NA,NA
Fraser River,Stellako,1952,185308,AgeClass_1.5,0,7,1,5,1.5,7_2,1945,0,1947,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1952,185308,AgeClass_2.4,0,7,2,4,2.4,7_3,1945,0,1948,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1952,185308,AgeClass_3.3,0,7,3,3,3.3,7_4,1945,0,1949,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1952,185308,AgeClass_0.5,0,6,0,5,0.5,6_1,1946,0,1947,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1952,185308,AgeClass_1.4,0,6,1,4,1.4,6_2,1946,0,1948,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1952,185308,AgeClass_2.3,0,6,2,3,2.3,6_3,1946,0,1949,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1952,185308,AgeClass_3.2,0,6,3,2,3.2,6_4,1946,0,1950,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1952,185308,AgeClass_0.4,0,5,0,4,0.4,5_1,1947,0,1948,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1952,185308,AgeClass_1.3,0,5,1,3,1.3,5_2,1947,0,1949,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1952,185308,AgeClass_2.2,0,5,2,2,2.2,5_3,1947,0,1950,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1952,185308,AgeClass_3.1,0,5,3,1,3.1,5_4,1947,0,1951,0,NA,NA,NA,NA,NA
Fraser River,Stellako,1952,185308,AgeClass_0.3,0,4,0,3,0.3,4_1,1948,0,1949,207177,0,16213,12.77844939246284,9242,57
Fraser River,Stellako,1952,185308,AgeClass_1.2,185175,4,1,2,1.2,4_2,1948,185175,1950,207177,89.38,16213,12.77844939246284,9242,57
Fraser River,Stellako,1952,185308,AgeClass_2.1,0,4,2,1,2.1,4_3,1948,0,1951,207177,0,16213,12.77844939246284,9242,57
Fraser River,Stellako,1952,185308,AgeClass_0.2,0,3,0,2,0.2,3_1,1949,0,1950,179876,0,104835,1.7158010206515,40231,38.4
Fraser River,Stellako,1952,185308,AgeClass_1.1,133,3,1,1,1.1,3_2,1949,133,1951,179876,0.07,104835,1.7158010206515,40231,38.4
